11/01/2017, 01/56/39, BTC,58,0.2,6444.84,LTC,1,0.15,55.5296,ETH,27,0.33,303.648
11/01/2017, 01/57/10, BTC,45,0.06,6444.84,LTC,4,0.24,55.5296,ETH,14,0.05,303.648
11/01/2017, 01/57/41, BTC,59,0.08,6444.84,LTC,2,0.24,55.5296,ETH,13,0.09,303.648
11/01/2017, 01/58/11, BTC,64,0.1,6444.84,LTC,3,0.05,55.5296,ETH,18,0.15,303.648
11/01/2017, 01/58/42, BTC,56,0.12,6444.84,LTC,3,0.14,55.5296,ETH,27,0.1,303.648
11/01/2017, 01/59/13, BTC,56,0.08,6444.84,LTC,2,0.21,55.5296,ETH,19,0.21,303.648
11/01/2017, 01/59/43, BTC,65,0.19,6444.84,LTC,5,0.18,55.5296,ETH,22,0.05,303.648
11/01/2017, 02/00/13, BTC,122,0.09,6444.84,LTC,19,0.06,55.5296,ETH,47,0.1,303.648
11/01/2017, 02/00/43, BTC,128,0.15,6456.71,LTC,13,0.18,55.5262,ETH,36,0.16,303.974
11/01/2017, 02/01/13, BTC,95,0.09,6456.71,LTC,9,0.01,55.5262,ETH,28,0.16,303.974
11/01/2017, 02/01/44, BTC,73,0.1,6456.71,LTC,3,0.16,55.5262,ETH,30,0.05,303.974
11/01/2017, 02/02/14, BTC,75,0.09,6456.71,LTC,3,0.01,55.5262,ETH,18,0.11,303.974
11/01/2017, 02/02/44, BTC,67,0.12,6456.71,LTC,4,0.29,55.5262,ETH,30,0.14,303.974
